name,class_name,volume,surface_area,eccentricity,compactness,rectangularity,diameter,aabb_volume,convexivity,ch_volume,ch_surface_area,ch_eccentricity,ch_compactness,ch_rectangularity,ch_diameter,ch_aabb_volume
Insect/D00309.obj,Insect,0.04960658998292032,0.9781504408595548,12.062749511784641,3.362682341549988,0.09720678988126095,1.0729623106664015,0.5103202157330291,0.2504622929216827,0.1980601127788599,2.020884296017293,6.395901881204247,1.860278341344075,0.38810947846611243,1.0729623106664015,0.5103202157330291
Insect/D00136.obj,Insect,0.10274384040306797,1.2367324343194064,6.716885476167911,1.5843943632655808,0.3668072420122771,1.051141681477293,0.28010308585900034,0.8147424146705763,0.12610591832832252,1.5457382975141194,6.655581573783935,2.053452162876436,0.4502125277970066,1.051141681477293,0.28010308585900034
Insect/D00081.obj,Insect,0.03337630968091537,0.6172178522614793,5.9176044892282995,1.8663213783221722,0.1331050540082609,0.9968551594526702,0.2507516332087881,0.4174067915316862,0.07996110834335025,1.2671323956856,13.87962577876615,2.813558819989679,0.31888569306653614,0.9968551594526702,0.2507516332087881
Insect/D00732.obj,Insect,0.07646033821031717,0.6888355133568662,6.594762450497655,0.4943354833097061,0.15846507618098868,1.0187089180549915,0.48250592529920633,0.623090867406474,0.12271137679897688,1.5475109911076337,7.9170748895757,2.1761017370463582,0.25432097382613994,1.0187089180549915,0.48250592529920633
Insect/D00109.obj,Insect,0.04457343782212747,1.368673898439069,2.7584770991497263,11.410254181033334,0.09180344200279306,0.9971269186561077,0.48553122682231625,0.3011247629218306,0.14802315621481568,1.7428203561191453,2.7093446081609858,2.136220988400259,0.30486845755234165,0.9971269186561077,0.48553122682231625
Insect/D00294.obj,Insect,0.17412926628038833,2.121006916256155,44.52353548888696,2.7824690383518114,0.6739122023865635,1.0025373949294227,0.2583856853514961,1.903333193582933,0.09148648637425294,1.5365777315878826,34.86898470105737,3.8326338829603337,0.35406948434391367,1.0025373949294227,0.2583856853514961
Insect/D00082.obj,Insect,0.100821086505683,1.6618630466808901,9.461864070967875,3.992368061791381,0.22865592228740908,1.0690938225553999,0.44092925954900886,0.541643129373707,0.18613932502432137,1.9788269751465826,5.562724714776649,1.977401334894619,0.42215235435885645,1.0690938225553999,0.44092925954900886
Insect/D00333.obj,Insect,0.01800579033991175,0.4395016781706597,28.5555800867142,2.315287152312683,0.12023506770776572,1.0156525742806466,0.14975489832696118,0.33470393096576,0.05379617230056891,1.3081572132281032,17.885246027035897,6.8395053808596735,0.35922813144392285,1.0156525742806466,0.14975489832696118
Insect/D00695.obj,Insect,0.008539327244898585,0.3722050326672292,22.483593310694665,6.2524040498921405,0.05082295677383929,1.075740375277462,0.1680210634516671,0.1210752863275705,0.07052906917597818,1.3353121578133833,15.755674889399485,4.232137134891068,0.419763259005122,1.075740375277462,0.1680210634516671
Insect/D00291.obj,Insect,0.02111501778177092,0.5624717710382926,40.648061080260156,3.5291239934695087,0.21428174465668987,0.9971497209729642,0.09853857506900651,0.5484315092643806,0.038500737877174146,0.8875583403151953,128.39204519622672,4.170616420204023,0.39071742056562214,0.9971497209729642,0.09853857506900651
Insect/D00734.obj,Insect,0.05729107259630202,0.7850618369467318,4.581250016215258,1.3034228154818137,0.1902487718121828,1.035372715070644,0.30113767384979945,0.3565819668358492,0.16066733016444348,1.8323562761071135,4.59025278952274,2.107279938572547,0.5335344731545634,1.035372715070644,0.30113767384979945
Insect/D00668.obj,Insect,0.04012409206803079,1.137160600045372,6.304618446706236,8.076116999462952,0.10814032825007604,1.126376446869262,0.37103726904955625,0.32349643370852194,0.12403256384638714,1.5402861997996844,5.852058558013161,2.1002957699095184,0.33428599818047167,1.126376446869262,0.37103726904955625
Insect/D00746.obj,Insect,0.024758593610075846,0.48372675989749314,10.49014858868481,1.6326610194755118,0.07262903862948368,1.0240624012214632,0.3408911101850262,0.1358631306558214,0.18223187917549286,1.9293611625006566,7.71596193647427,1.9122273056367718,0.5345750409172667,1.0240624012214632,0.3408911101850262
Insect/m4.obj,Insect,0.029428557256036644,0.44814961507516105,15.668284104296726,0.9189222501017507,0.1620195516593171,1.061802017791871,0.18163583934559246,0.3713245371553553,0.07925292920711104,1.2159338024044246,13.666724904902635,2.5307356116021644,0.4363286975337457,1.061802017791871,0.18163583934559246
Insect/D00752.obj,Insect,0.07110270163147347,1.0246426420222665,12.435844749167643,1.8814500746587495,0.20513654461445066,1.0789713119073652,0.34661157896126865,0.5877586363593229,0.12097261908714045,1.6966849131504917,24.7305367508367,2.9510533050975067,0.3490149389979216,1.0789713119073652,0.34661157896126865
Insect/m13.obj,Insect,0.018606312483916976,0.38945254915615474,25.505326176873233,1.5086575072658501,0.18778493664065468,0.9974321977973982,0.09908309376018813,0.6596596347989755,0.028205928485509135,0.8135988266815409,62.99141083831016,5.985463220081173,0.2846694366828739,0.9974321977973982,0.09908309376018813
Insect/D00430.obj,Insect,0.09506182428512149,1.91005295064007,10.253273083134875,6.818228609637961,0.25374672918239716,1.2027800447736987,0.3746327079423733,0.5476641561521067,0.17357685949912574,2.1330403906658906,7.554931172585666,2.8481392000812127,0.46332542732981463,1.2027800447736987,0.3746327079423733
Insect/D00814.obj,Insect,0.09356333216184178,1.100439810931425,21.62048326727584,1.3459692763318547,0.4959752699288671,1.1614755450130192,0.18864515598783918,1.3489477229810733,0.06936023581037953,1.6473824720516936,90.30203087183327,8.216934537728124,0.367675678960189,1.1614755450130192,0.18864515598783918
Insect/m12.obj,Insect,0.040691450716236977,0.5821981675672618,8.213325018724417,1.0537892945118605,0.18968719035858195,1.0006237479405644,0.21451870650471674,0.5277809327486732,0.07709912994453336,1.1943981171759093,7.3032520411947495,2.5345216341909547,0.3594051595814472,1.0006237479405644,0.21451870650471674
Insect/D00753.obj,Insect,0.026560967080611127,1.2017068396857877,5.503701932690868,21.749809550869024,0.09296663023795634,1.0476900535230276,0.28570431145698166,0.2179808247647815,0.12185001643732886,1.4413353857217415,4.113006563991672,1.783165238295624,0.42648994625226627,1.0476900535230276,0.28570431145698166
