name,class_name,volume,surface_area,eccentricity,compactness,rectangularity,diameter,aabb_volume,convexivity,ch_volume,ch_surface_area,ch_eccentricity,ch_compactness,ch_rectangularity,ch_diameter,ch_aabb_volume
Insect/D00309.obj,Insect,0.031940499876502486,0.9755969188859744,0.08092155872403792,8.04776839433008,0.06513991838328709,1.0634490006219781,0.49033681142433616,0.16563287967751092,0.19283912674036097,1.9852110290600562,0.15504418234277048,1.8602758673516069,0.3932789100214597,1.0634490006219781,0.49033681142433616
Insect/D00136.obj,Insect,0.08108135177361409,1.2792461025358608,0.14944284700968943,2.8155806565614934,0.28211517485747556,1.0705459028698978,0.287405141586504,0.5681232729530629,0.14271788471568714,1.6033311981582663,0.16999186921399992,1.789206865695227,0.49657387452385404,1.0705459028698978,0.287405141586504
Insect/D00081.obj,Insect,0.037838886067243525,0.6177897512382583,0.14617030824384916,1.456106159431777,0.1526269778932825,1.0000046474405109,0.2479174166293239,0.2927502503259362,0.12925312967321206,1.275151161156034,0.08936535198997832,1.0973634809686545,0.5213555845754319,1.0000046474405109,0.2479174166293239
Insect/D00732.obj,Insect,0.039456221917623685,0.7610792518446459,0.1710719080652215,2.5038383047574957,0.0735978028083861,1.0700199652898903,0.5361059761573188,0.2760593480975655,0.1429265923778063,1.7125050832276996,0.17213824165762756,2.1737878419810794,0.26660137870924405,1.0700199652898903,0.5361059761573188
Insect/D00109.obj,Insect,0.045022520465376914,1.378089776982803,0.34129239333815437,11.416173259278608,0.09902561319401051,1.0000290171969406,0.454655305967851,0.27784024280088504,0.1620446340368426,1.7560837725737986,0.2978951649023779,1.823534595749191,0.3564120596632846,1.0000290171969406,0.454655305967851
Insect/D00294.obj,Insect,0.03537803733730656,2.2500544991147264,0.02305617806465924,80.47468155489943,0.12803989381803033,1.0328001534857993,0.2763048006552212,0.3542843445616379,0.09985774951777904,1.6285513788965678,0.02445891367044325,3.829909148773994,0.3614043233450134,1.0328001534857993,0.2763048006552212
Insect/D00082.obj,Insect,0.13297306419921462,1.6731821709166725,0.07329505915059639,2.342340123484609,0.2885612624324793,1.0721128786883358,0.4608139813303218,0.7057476585868915,0.18841446029798342,1.9913551392914963,0.2292476671593103,1.96682320218483,0.40887314172640893,1.0721128786883358,0.4608139813303218
Insect/D00333.obj,Insect,0.01820634788548253,0.44606866356557934,0.03322674876814748,2.3675932749874993,0.12135667605597762,1.0200098215035698,0.15002345546350143,0.2756494977230322,0.06604890644051145,1.3209672128953895,0.05821650224742313,4.671888599868537,0.44025720002550006,1.0200098215035698,0.15002345546350143
Insect/D00695.obj,Insect,0.012358520504795509,0.3732001761380634,0.04437242917954576,3.00912467349654,0.07384677040143219,1.0797282806830708,0.16735356790302947,0.14938644939068707,0.08272852427514724,1.3425005472591967,0.05382196007903433,3.1259389072718697,0.4943337946824238,1.0797282806830708,0.16735356790302947
Insect/D00291.obj,Insect,0.023280254900169866,0.5657936129371183,0.022461182162034757,2.95492379851249,0.23301368937667494,1.00014377532669,0.0999093871370643,0.4815733636782914,0.04834207341193797,0.8928775691056884,0.007719828261662161,2.6932261193839135,0.4838591727684021,1.00014377532669,0.0999093871370643
